Formula,E_g_Exp,Source,Priority,frac f valence electrons,cohesive energy (MP),MagpieData range GSbandgap,MagpieData mode Row,MagpieData mode MeltingT,F fraction,Al fraction,MagpieData avg_dev Row,MagpieData mode NfUnfilled,Pm fraction,Cr fraction,MagpieData minimum Electronegativity,Fr fraction,Bk fraction,La fraction,MagpieData mean GSmagmom,B fraction,Cf fraction,MagpieData mean NdValence,MagpieData mean NfValence,Sb fraction,MagpieData avg_dev MeltingT,Md fraction,maximum EN difference,MagpieData minimum MendeleevNumber,MagpieData minimum NsUnfilled,Si fraction,MagpieData maximum Number,Tl fraction,P fraction,Li fraction,Ca fraction,MagpieData avg_dev AtomicWeight,Ar fraction,Gd fraction,MagpieData avg_dev NpValence,range oxidation state,A_site_weight,Y fraction,avg d valence electrons,MagpieData mode NfValence,C fraction,MagpieData avg_dev NfValence,MagpieData maximum GSbandgap,MagpieData mean NpUnfilled,minimum EN difference,Sc fraction,Ti fraction,MagpieData mean MeltingT,Rb fraction,Ba fraction,Pb fraction,MagpieData maximum NpUnfilled,Mg fraction,(u+t)n,mean EN difference,MagpieData mode Electronegativity,minimum oxidation state,MagpieData avg_dev NdUnfilled,pretty_formula,MagpieData maximum NpValence,MagpieData mode NpValence,MagpieData range Electronegativity,MagpieData mean CovalentRadius,dist from 3 clusters |APE| < 0.010,mean Column,Zn fraction,range EN difference,Re fraction,N fraction,MagpieData minimum NUnfilled,Ho fraction,MagpieData minimum NValence,Am fraction,MagpieData mode SpaceGroupNumber,MagpieData mean Row,MagpieData minimum MeltingT,avg anion electron affinity,MagpieData mean MendeleevNumber,MagpieData avg_dev NpUnfilled,MagpieData mode AtomicWeight,Sr fraction,Yb fraction,MagpieData mode NValence,MagpieData minimum CovalentRadius,No fraction,MagpieData range Number,MagpieData avg_dev NsValence,MagpieData maximum MendeleevNumber,MagpieData minimum Number,MagpieData mode Number,Ra fraction,Zr fraction,range Number,A_site_affinity,MagpieData mean SpaceGroupNumber,Mn fraction,Nb fraction,Tb fraction,MagpieData mean NdUnfilled,MagpieData maximum Row,At fraction,avg f valence electrons,Se fraction,MagpieData range Column,MagpieData mean AtomicWeight,Ru fraction,Rn fraction,MagpieData range NfUnfilled,MagpieData mean Number,MagpieData minimum GSvolume_pa,MagpieData mean NpValence,Pa fraction,MagpieData maximum AtomicWeight,MagpieData maximum GSmagmom,std_dev EN difference,Er fraction,Ga fraction,mean Electronegativity,MagpieData mean Column,Nd fraction,MagpieData range CovalentRadius,MagpieData range Row,frac s valence electrons,mean AtomicWeight,dist from 5 clusters |APE| < 0.010,MagpieData mean GSvolume_pa,Dy fraction,As fraction,Xe fraction,MagpieData maximum NValence,Hg fraction,MagpieData maximum NsUnfilled,Ir fraction,range AtomicRadius,MagpieData minimum NsValence,X_site_fir_ionization_energy,MagpieData maximum MeltingT,Na fraction,In fraction,Sm fraction,MagpieData maximum GSvolume_pa,MagpieData range NUnfilled,Cl fraction,MagpieData maximum Electronegativity,MagpieData mode NsUnfilled,Co fraction,mean Row,MagpieData mode CovalentRadius,Kr fraction,W fraction,MagpieData mode NUnfilled,U fraction,Eu fraction,MagpieData avg_dev MendeleevNumber,MagpieData range NsValence,MagpieData maximum NdUnfilled,Ne fraction,Br fraction,Pt fraction,maximum oxidation state,MagpieData mean NValence,MagpieData minimum NdValence,Te fraction,Tc fraction,MagpieData maximum NUnfilled,dist from 1 clusters |APE| < 0.010,MagpieData avg_dev NValence,Th fraction,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mode NpUnfilled,MagpieData maximum NdValence,MagpieData minimum Column,range Electronegativity,MagpieData avg_dev SpaceGroupNumber,transition metal fraction,Os fraction,Lr fraction,Fe fraction,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev NdValence,MagpieData maximum SpaceGroupNumber,frac d valence electrons,MagpieData mode Column,MagpieData maximum Column,MagpieData minimum NfUnfilled,MagpieData range NsUnfilled,A_site_fir_ionization_energy,X_site_electronegativity,MagpieData range MendeleevNumber,MagpieData range NfValence,He fraction,Cs fraction,MagpieData minimum Row,Np fraction,octahedral_factor,X_site_affinity,MagpieData range MeltingT,MagpieData range NValence,Ce fraction,MagpieData avg_dev Number,MagpieData mode GSmagmom,Ta fraction,MagpieData mode NdValence,Tm fraction,Fm fraction,tolerance_factor,MagpieData mean NUnfilled,Hf fraction,Es fraction,MagpieData maximum NsValence,std_dev oxidation state,Cu fraction,Mo fraction,mean Number,MagpieData mean NsValence,MagpieData range NpValence,H fraction,I fraction,Ge fraction,MagpieData range GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,Ni fraction,MagpieData mean NfUnfilled,Pr fraction,Pd fraction,Sn fraction,X_site_weight,Pu fraction,frac p valence electrons,Ac fraction,Au fraction,MagpieData range NpUnfilled,Cm fraction,MagpieData maximum CovalentRadius,MagpieData minimum NpValence,MagpieData mean NsUnfilled,avg p valence electrons,Cd fraction,MagpieData minimum NfValence,MagpieData maximum NfValence,formation_energy_per_atom,Be fraction,band center,MagpieData mode NdUnfilled,volume,MagpieData mean GSbandgap,MagpieData avg_dev NUnfilled,S fraction,band_gap,Ag fraction,V fraction,MagpieData minimum GSmagmom,A_site_electronegativity,MagpieData mean Electronegativity,MagpieData range AtomicWeight,MagpieData maximum NfUnfilled,MagpieData avg_dev GSbandgap,MagpieData range GSmagmom,Bi fraction,MagpieData avg_dev NsUnfilled,mean AtomicRadius,MagpieData minimum GSbandgap,O fraction,Po fraction,avg s valence electrons,MagpieData mode NsValence,MagpieData minimum NdUnfilled,MagpieData range NdValence,MagpieData range NdUnfilled,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSmagmom,MagpieData range SpaceGroupNumber,Rh fraction,Lu fraction,MagpieData minimum NpUnfilled,K fraction,MagpieData mode GSbandgap,MagpieData avg_dev NfUnfilled,MagpieData avg_dev Electronegativity,MagpieData avg_dev Column,Delta_E_g,is_metal_exp,is_metal_gga
SrTiO3,3.25,manual_record_xlsx,2,0.0,7.06370217,0.0,2,54.8,0.0,0.0,1.2,0,0.0,0.0,0.95,0,0,0.0,4.51e-06,0.0,0,0.4,0.0,0.0,691.536,0,2.49,8,0,0.0,38,0.0,0.0,0.0,0.0,24.837168,0,0.0,1.92,6,87.62,0.0,0.4,0,0.0,0.0,0.0,1.2,1.9,0.0,0.2,631.08,0.0,0.0,0.0,2,0.0,1.128458396,2.195,3.44,-2,2.56,SrTiO3,4,4,2.49,110.6,0.087132762,10.8,0.0,0.59,0.0,0.0,0,0.0,2,0,12,3.0,54.8,-282000.0,62.4,0.96,15.9994,0.2,0.0,6,66,0,30,0.0,87,8,8,0,0.0,30,0.0521,91.0,0.0,0.0,0.0,1.6,5,0,0.0,0.0,14,36.69704,0.0,0,0,16.8,9.105,2.4,0.0,87.62,2.25e-05,0.417193001,0.0,0.0,2.562,10.8,0.0,129,3,0.416666667,36.69704,0.109438009,19.647,0.0,0.0,0,6,0.0,0,0.0,1.4,2,13.618,1941.0,0.0,0.0,0.0,54.23,8,0.0,3.44,0,0.0,3.0,66,0,0.0,2,0.0,0.0,29.52,0,8,0,0.0,0.0,4,4.8,0,0.0,0.0,8,0.070710678,1.44,0.0,87,15.9994,2,2,2,2.49,94.8,0.2,0.0,0,0.0,13.8332,0.64,225,0.083333333,16,16,0,0,5.695,3.44,79,0,0,0.0,2,0.0,0.591269841,1.46,1886.2,4,0.0,10.56,0.0,0.0,0,0.0,0,0.909893015,2.8,0.0,0,2,3.380617019,0.0,0.0,16.8,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.5,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,0,-3.560934568,0.0,5.31819923,0,122.7051593,0.0,2.08,0.0,1.787,0.0,0.0,0,0.95,2.562,71.6206,0,0.0,2.25e-05,0.0,0.0,1.04,0.0,0.6,0,2.0,2,0,2,8,53.52,7.21e-06,213,0.0,0.0,0,0.0,0.0,0.0,1.0536,6.24,3.213,False,0
SrTiO3,3.25,manual_record_xlsx,2,0.0,7.06370217,0.0,2,54.8,0.0,0.0,1.2,0,0.0,0.0,0.95,0,0,0.0,4.51e-06,0.0,0,0.4,0.0,0.0,691.536,0,2.49,8,0,0.0,38,0.0,0.0,0.0,0.0,24.837168,0,0.0,1.92,6,87.62,0.0,0.4,0,0.0,0.0,0.0,1.2,1.9,0.0,0.2,631.08,0.0,0.0,0.0,2,0.0,1.039686976,2.195,3.44,-2,2.56,SrTiO3,4,4,2.49,110.6,0.087132762,10.8,0.0,0.59,0.0,0.0,0,0.0,2,0,12,3.0,54.8,-282000.0,62.4,0.96,15.9994,0.2,0.0,6,66,0,30,0.0,87,8,8,0,0.0,30,0.0521,91.0,0.0,0.0,0.0,1.6,5,0,0.0,0.0,14,36.69704,0.0,0,0,16.8,9.105,2.4,0.0,87.62,2.25e-05,0.417193001,0.0,0.0,2.562,10.8,0.0,129,3,0.416666667,36.69704,0.109438009,19.647,0.0,0.0,0,6,0.0,0,0.0,1.4,2,13.618,1941.0,0.0,0.0,0.0,54.23,8,0.0,3.44,0,0.0,3.0,66,0,0.0,2,0.0,0.0,29.52,0,8,0,0.0,0.0,4,4.8,0,0.0,0.0,8,0.070710678,1.44,0.0,87,15.9994,2,2,2,2.49,94.8,0.2,0.0,0,0.0,13.8332,0.64,225,0.083333333,16,16,0,0,5.695,3.44,79,0,0,0.0,2,0.0,0.591269841,1.46,1886.2,4,0.0,10.56,0.0,0.0,0,0.0,0,0.909893015,2.8,0.0,0,2,3.380617019,0.0,0.0,16.8,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.5,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,0,-3.522414345,0.0,5.31819923,0,381.0210669,0.0,2.08,0.0,1.7367,0.0,0.0,0,0.95,2.562,71.6206,0,0.0,2.25e-05,0.0,0.0,1.04,0.0,0.6,0,2.0,2,0,2,8,53.52,7.21e-06,213,0.0,0.0,0,0.0,0.0,0.0,1.0536,6.24,3.2633,False,0
SrTiO3,3.25,manual_record_xlsx,2,0.0,2.040194129,0.0,2,54.8,0.0,0.0,1.2,0,0.0,0.0,0.95,0,0,0.0,4.51e-06,0.0,0,0.4,0.0,0.0,691.536,0,2.49,8,0,0.0,38,0.0,0.0,0.0,0.0,24.837168,0,0.0,1.92,6,87.62,0.0,0.4,0,0.0,0.0,0.0,1.2,1.9,0.0,0.2,631.08,0.0,0.0,0.0,2,0.0,1.273169626,2.195,3.44,-2,2.56,SrTiO3,4,4,2.49,110.6,0.087132762,10.8,0.0,0.59,0.0,0.0,0,0.0,2,0,12,3.0,54.8,-282000.0,62.4,0.96,15.9994,0.2,0.0,6,66,0,30,0.0,87,8,8,0,0.0,30,0.0521,91.0,0.0,0.0,0.0,1.6,5,0,0.0,0.0,14,36.69704,0.0,0,0,16.8,9.105,2.4,0.0,87.62,2.25e-05,0.417193001,0.0,0.0,2.562,10.8,0.0,129,3,0.416666667,36.69704,0.109438009,19.647,0.0,0.0,0,6,0.0,0,0.0,1.4,2,13.618,1941.0,0.0,0.0,0.0,54.23,8,0.0,3.44,0,0.0,3.0,66,0,0.0,2,0.0,0.0,29.52,0,8,0,0.0,0.0,4,4.8,0,0.0,0.0,8,0.070710678,1.44,0.0,87,15.9994,2,2,2,2.49,94.8,0.2,0.0,0,0.0,13.8332,0.64,225,0.083333333,16,16,0,0,5.695,3.44,79,0,0,0.0,2,0.0,0.591269841,1.46,1886.2,4,0.0,10.56,0.0,0.0,0,0.0,0,0.909893015,2.8,0.0,0,2,3.380617019,0.0,0.0,16.8,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.5,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,0,-3.560624802,0.0,5.31819923,0,61.4022034,0.0,2.08,0.0,1.8274,0.0,0.0,0,0.95,2.562,71.6206,0,0.0,2.25e-05,0.0,0.0,1.04,0.0,0.6,0,2.0,2,0,2,8,53.52,7.21e-06,213,0.0,0.0,0,0.0,0.0,0.0,1.0536,6.24,3.1726,False,0
SrTiO3,3.25,manual_record_xlsx,2,0.0,2.04083163,0.0,2,54.8,0.0,0.0,1.2,0,0.0,0.0,0.95,0,0,0.0,4.51e-06,0.0,0,0.4,0.0,0.0,691.536,0,2.49,8,0,0.0,38,0.0,0.0,0.0,0.0,24.837168,0,0.0,1.92,6,87.62,0.0,0.4,0,0.0,0.0,0.0,1.2,1.9,0.0,0.2,631.08,0.0,0.0,0.0,2,0.0,1.128621556,2.195,3.44,-2,2.56,SrTiO3,4,4,2.49,110.6,0.087132762,10.8,0.0,0.59,0.0,0.0,0,0.0,2,0,12,3.0,54.8,-282000.0,62.4,0.96,15.9994,0.2,0.0,6,66,0,30,0.0,87,8,8,0,0.0,30,0.0521,91.0,0.0,0.0,0.0,1.6,5,0,0.0,0.0,14,36.69704,0.0,0,0,16.8,9.105,2.4,0.0,87.62,2.25e-05,0.417193001,0.0,0.0,2.562,10.8,0.0,129,3,0.416666667,36.69704,0.109438009,19.647,0.0,0.0,0,6,0.0,0,0.0,1.4,2,13.618,1941.0,0.0,0.0,0.0,54.23,8,0.0,3.44,0,0.0,3.0,66,0,0.0,2,0.0,0.0,29.52,0,8,0,0.0,0.0,4,4.8,0,0.0,0.0,8,0.070710678,1.44,0.0,87,15.9994,2,2,2,2.49,94.8,0.2,0.0,0,0.0,13.8332,0.64,225,0.083333333,16,16,0,0,5.695,3.44,79,0,0,0.0,2,0.0,0.591269841,1.46,1886.2,4,0.0,10.56,0.0,0.0,0,0.0,0,0.909893015,2.8,0.0,0,2,3.380617019,0.0,0.0,16.8,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.5,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,0,-3.56150702,0.0,5.31819923,0,122.5585421,0.0,2.08,0.0,1.8583,0.0,0.0,0,0.95,2.562,71.6206,0,0.0,2.25e-05,0.0,0.0,1.04,0.0,0.6,0,2.0,2,0,2,8,53.52,7.21e-06,213,0.0,0.0,0,0.0,0.0,0.0,1.0536,6.24,3.1417,False,0
Sr2FeOsO6,0.125,manual_record_xlsx,2,0.2,6.044251332,0.0,2,54.8,0.0,0.0,1.44,0,0.0,0.0,0.95,0,0,0.0,0.21106628,0.0,0,1.2,1.4,0.0,839.736,0,2.49,8,0,0.0,76,0.0,0.0,0.0,0.0,42.878088,0,0.0,1.92,7,87.62,0.0,1.2,0,0.0,2.52,0.0,1.2,1.24,0.0,0.0,754.58,0.0,0.0,0.0,2,0.0,1.058630767,1.9575,3.44,-2,1.28,Sr2FeOsO6,4,4,2.49,106.2,0.067882562,11.6,0.0,1.25,0.0,0.0,0,0.0,2,0,12,3.2,54.8,-282000.0,65.0,0.96,15.9994,0.2,0.0,6,66,0,68,0.0,87,8,8,0,0.0,68,0.0521,94.5,0.0,0.0,0.0,0.8,6,0,1.4,0.0,14,51.73114,0.0,0,0,22.6,9.105,2.4,0.0,190.23,2.1106628,0.693592099,0.0,0.0,2.657,11.6,0.0,129,4,0.285714286,51.73114,0.071101278,18.791,0.0,0.0,0,22,0.0,0,0.0,1.4,2,13.618,3306.0,0.0,0.0,0.0,54.23,4,0.0,3.44,0,0.0,3.2,66,0,0.0,2,0.0,0.0,26.4,0,4,0,0.0,0.0,5,7.0,0,0.0,0.0,4,0.058133479,3.2,0.0,87,15.9994,2,6,2,2.49,99.0,0.2,0.1,0,0.1,14.1756,1.92,229,0.171428571,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.557539683,1.46,3251.2,20,0.0,17.52,0.0,0.0,0,0.0,0,0.929597705,2.0,0.0,0,2,3.373323338,0.0,0.0,22.6,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.342857143,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.389654592,0.0,5.593973852,0,252.3161998,0.0,0.8,0.0,0.0,0.0,0.0,0,0.95,2.657,174.2306,0,0.0,2.1106628,0.0,0.0,1.03,0.0,0.6,0,2.0,2,0,6,4,48.24,0.379919304,217,0.0,0.0,0,0.0,0.0,0.0,0.9396,5.28,0.09,False,1
Sr2FeOsO6,0.125,manual_record_xlsx,2,0.2,6.044251332,0.0,2,54.8,0.0,0.0,1.44,0,0.0,0.0,0.95,0,0,0.0,0.21106628,0.0,0,1.2,1.4,0.0,839.736,0,2.49,8,0,0.0,76,0.0,0.0,0.0,0.0,42.878088,0,0.0,1.92,7,87.62,0.0,1.2,0,0.0,2.52,0.0,1.2,1.24,0.0,0.0,754.58,0.0,0.0,0.0,2,0.0,1.05854739,1.9575,3.44,-2,1.28,Sr2FeOsO6,4,4,2.49,106.2,0.067882562,11.6,0.0,1.25,0.0,0.0,0,0.0,2,0,12,3.2,54.8,-282000.0,65.0,0.96,15.9994,0.2,0.0,6,66,0,68,0.0,87,8,8,0,0.0,68,0.0521,94.5,0.0,0.0,0.0,0.8,6,0,1.4,0.0,14,51.73114,0.0,0,0,22.6,9.105,2.4,0.0,190.23,2.1106628,0.693592099,0.0,0.0,2.657,11.6,0.0,129,4,0.285714286,51.73114,0.071101278,18.791,0.0,0.0,0,22,0.0,0,0.0,1.4,2,13.618,3306.0,0.0,0.0,0.0,54.23,4,0.0,3.44,0,0.0,3.2,66,0,0.0,2,0.0,0.0,26.4,0,4,0,0.0,0.0,5,7.0,0,0.0,0.0,4,0.058133479,3.2,0.0,87,15.9994,2,6,2,2.49,99.0,0.2,0.1,0,0.1,14.1756,1.92,229,0.171428571,16,16,0,0,5.695,3.44,79,14,0,0.0,2,0.0,0.557539683,1.46,3251.2,20,0.0,17.52,0.0,0.0,0,0.0,0,0.929597705,2.0,0.0,0,2,3.373323338,0.0,0.0,22.6,2.0,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.342857143,0.0,0.0,2,0,195,0,0.0,2.4,0.0,0,14,-2.382880201,0.0,5.593973852,0,252.6654805,0.0,0.8,0.0,0.1848,0.0,0.0,0,0.95,2.657,174.2306,0,0.0,2.1106628,0.0,0.0,1.03,0.0,0.6,0,2.0,2,0,6,4,48.24,0.379919304,217,0.0,0.0,0,0.0,0.0,0.0,0.9396,5.28,-0.0948,False,0
CaZnO3,2.65,manual_record_xlsx,2,0.0,4.451289644,0.0,2,54.8,0.0,0.0,0.96,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,407.5392,0,1.28885,7,0,0.0,30,0.0,0.0,0.0,0.2,17.630208,0,0.0,1.92,0,40.078,0.0,2.0,0,0.0,0.0,0.0,1.2,0.0053,0.0,0.0,394.416,0.0,0.0,0.0,2,0.0,1.777101383,0.121166667,3.44,0,0.0,CaZnO3,4,4,2.44,99.2,0.064025391,12.4,0.2,0.0,0.0,0.0,0,0.0,2,0,12,2.8,54.8,-32797.66667,67.4,0.96,15.9994,0.0,0.0,6,66,0,22,0.0,87,8,8,0,0.0,22,0.0246,91.0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,14,30.69124,0.0,0,0,14.8,9.105,2.4,0.0,65.38,0.0,0.0,0.0,0.0,2.594,12.4,0.0,110,2,0.3125,30.69124,0.083093731,15.809,0.0,0.0,0,12,0.0,0,0.0,1.2,2,13.618,1115.0,0.0,0.0,0.0,37.77,2,0.0,3.44,0,0.0,2.8,66,0,0.0,2,0.0,0.0,24.16,0,0,0,0.0,0.0,0,6.4,0,0.0,0.0,2,0.025784103,2.24,0.0,87,15.9994,2,10,2,2.44,94.8,0.0,0.0,0,0.0,8.7844,3.2,225,0.3125,16,16,0,0,6.113,3.44,80,0,0,0.0,2,0.0,1.712328767,1.46,1060.2,10,0.0,8.16,0.0,0.0,0,0.0,0,0.882097853,1.2,0.0,0,2,0.0,0.0,0.0,14.8,2.0,4,0.0,0.0,0.0,28.665,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.375,0.0,0.0,2,0,176,0,0.0,2.4,0.0,0,0,-1.811341991,0.0,5.730412105,0,58.25877875,0.0,0.96,0.0,0.0,0.0,0.0,0,1.0,2.594,49.3806,0,0.0,0.0,0.0,0.0,0.99,0.0,0.6,0,2.0,2,0,10,0,39.84,0.0,213,0.0,0.0,0,0.0,0.0,0.0,1.0152,4.32,2.95,False,1
DyAlO3,5.15,manual_record_xlsx,2,0.303030303,2.005184405,0.0,2,54.8,0.0,0.2,1.2,0,0.0,0.0,1.22,0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,602.1288,0,2.22,31,0,0.0,66,0.0,0.0,0.0,0.0,46.00162091,0,0.0,1.68,5,162.5,0.0,0.0,0,0.0,3.2,0.0,2.2,1.83,0.0,0.0,556.574,0.0,0.0,0.0,5,0.0,1.102278426,2.025,3.44,-2,0.0,DyAlO3,4,4,2.22,102.2,0.057414036,12.8,0.0,0.39,0.0,0.0,2,0.0,3,0,12,3.0,54.8,-282000.0,73.0,1.12,15.9994,0.0,0.0,6,66,0,58,0.0,87,8,8,0,0.0,58,0.52,91.0,0.0,0.0,0.0,0.0,6,0,2.0,0.0,13,47.49594772,0.0,0,4,20.6,9.105,2.6,0.0,162.5,0.0,0.275771645,0.0,0.0,2.63,12.8,0.0,126,4,0.303030303,47.49594772,0.073567747,15.007,0.2,0.0,0,12,0.0,0,0.0,1.15,2,13.618,1685.0,0.0,0.0,0.0,31.24,3,0.0,3.44,0,0.0,3.0,66,0,0.0,2,0.0,0.0,16.8,0,0,0,0.0,0.0,3,6.6,0,0.0,0.0,5,0.023328474,2.16,0.0,87,15.9994,2,0,3,2.22,94.8,0.0,0.0,0,0.0,7.0824,0.0,225,0.0,16,16,0,0,5.939,3.44,56,10,0,0.0,2,0.0,0.535714286,1.46,1630.2,9,0.0,18.16,0.0,0.0,0,0.0,0,0.844873839,3.0,0.0,0,2,3.273268354,0.0,0.0,20.6,2.0,4,0.0,0.0,0.0,22.135,9.105,12,0.0,0.8,0.0,0.0,0.0,15.999,0.0,0.393939394,0.0,0.0,5,0,192,0,0.0,2.6,0.0,0,10,-3.729476477,0.0,5.36547954,0,103.6705024,0.0,1.2,0.0,5.3028,0.0,0.0,0,1.22,2.63,146.5006,4,0.0,0.0,0.0,0.0,0.96,0.0,0.6,0,2.0,2,0,0,0,43.44,0.0,213,0.0,0.0,0,0.0,0.0,1.28,0.972,3.92,-0.1528,False,0
Sr2FeMoO6,0.7,manual_record_xlsx,2,0.0,6.036061938,0.0,2,54.8,0.0,0.0,1.32,0,0.0,0.0,0.95,0,0,0.0,0.21106628,0.0,0,1.1,0.0,0.0,790.536,0,2.49,8,0,0.0,42,0.0,0.0,0.0,0.0,31.565688,0,0.0,1.92,8,87.62,0.0,1.1,0,0.0,0.0,0.0,1.2,1.28,0.0,0.0,713.58,0.0,0.0,0.0,2,0.0,1.009618784,1.9675,3.44,-2,1.44,Sr2FeMoO6,4,4,2.49,107.2,0.053029223,11.4,0.0,1.21,0.0,0.0,0,0.0,2,0,12,3.1,54.8,-282000.0,64.3,0.96,15.9994,0.2,0.0,6,66,0,34,0.18,87,8,8,0,0.0,34,0.0521,98.0,0.0,0.0,0.0,0.9,5,0,0.0,0.0,14,42.30414,0.0,0,0,19.2,9.105,2.4,0.0,95.96,2.1106628,0.677192735,0.0,0.0,2.653,11.4,0.0,129,3,0.351851852,42.30414,0.060101805,18.951,0.0,0.0,0,8,0.0,1,0.0,1.4,1,13.618,2896.0,0.0,0.0,0.0,54.23,6,0.0,3.44,0,0.0,3.1,66,0,0.0,2,0.0,0.0,27.24,1,5,0,0.0,0.0,6,5.4,0,0.0,0.0,6,0.036261259,1.36,0.0,87,15.9994,2,6,2,2.49,103.2,0.2,0.0,0,0.1,14.1116,1.76,229,0.203703704,16,16,0,1,5.695,3.44,79,0,0,0.0,2,0.0,0.587301587,1.46,2841.2,6,0.0,13.44,0.0,0.0,0,0.0,0,0.912167748,2.2,0.0,0,2,3.523321317,0.0,0.1,19.2,1.9,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.444444444,0.0,0.0,2,0,195,0,0.1,2.4,0.0,0,0,-2.62302693,0.0,5.470038652,0,1543.365703,0.0,1.12,0.0,0.6149,0.0,0.0,0,0.95,2.653,79.9606,0,0.0,2.1106628,0.0,0.18,1.045,0.0,0.6,0,1.9,2,0,6,5,49.44,0.379919304,217,0.0,0.0,0,0.0,0.0,0.0,0.9444,5.52,0.0850999999999999,False,0
Sr2FeMoO6,0.7,manual_record_xlsx,2,0.0,2.159989034,0.0,2,54.8,0.0,0.0,1.32,0,0.0,0.0,0.95,0,0,0.0,0.21106628,0.0,0,1.1,0.0,0.0,790.536,0,2.49,8,0,0.0,42,0.0,0.0,0.0,0.0,31.565688,0,0.0,1.92,8,87.62,0.0,1.1,0,0.0,0.0,0.0,1.2,1.28,0.0,0.0,713.58,0.0,0.0,0.0,2,0.0,1.01153645,1.9675,3.44,-2,1.44,Sr2FeMoO6,4,4,2.49,107.2,0.053029223,11.4,0.0,1.21,0.0,0.0,0,0.0,2,0,12,3.1,54.8,-282000.0,64.3,0.96,15.9994,0.2,0.0,6,66,0,34,0.18,87,8,8,0,0.0,34,0.0521,98.0,0.0,0.0,0.0,0.9,5,0,0.0,0.0,14,42.30414,0.0,0,0,19.2,9.105,2.4,0.0,95.96,2.1106628,0.677192735,0.0,0.0,2.653,11.4,0.0,129,3,0.351851852,42.30414,0.060101805,18.951,0.0,0.0,0,8,0.0,1,0.0,1.4,1,13.618,2896.0,0.0,0.0,0.0,54.23,6,0.0,3.44,0,0.0,3.1,66,0,0.0,2,0.0,0.0,27.24,1,5,0,0.0,0.0,6,5.4,0,0.0,0.0,6,0.036261259,1.36,0.0,87,15.9994,2,6,2,2.49,103.2,0.2,0.0,0,0.1,14.1116,1.76,229,0.203703704,16,16,0,1,5.695,3.44,79,0,0,0.0,2,0.0,0.587301587,1.46,2841.2,6,0.0,13.44,0.0,0.0,0,0.0,0,0.912167748,2.2,0.0,0,2,3.523321317,0.0,0.1,19.2,1.9,4,0.0,0.0,0.0,45.125,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.444444444,0.0,0.0,2,0,195,0,0.1,2.4,0.0,0,0,-2.62054547,0.0,5.470038652,0,1288.040743,0.0,1.12,0.0,0.3773,0.0,0.0,0,0.95,2.653,79.9606,0,0.0,2.1106628,0.0,0.18,1.045,0.0,0.6,0,1.9,2,0,6,5,49.44,0.379919304,217,0.0,0.0,0,0.0,0.0,0.0,0.9444,5.52,0.3226999999999999,False,0
